"ward" "shift" "year" "month" "cr" "tot" "X" "Y"
"30642" 1 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.02911275 38.93258459
"30643" 5 "MIDNIGHT" 2016 7 "THEFT/OTHER" 1 -76.99122498 38.93535343
"30644" 8 "MIDNIGHT" 2016 7 "ASSAULT W/DANGEROUS WEAPON" 1 -76.96458865 38.85156154
"30645" 2 "MIDNIGHT" 2016 7 "THEFT/OTHER" 1 -77.04715039 38.91409362
"30646" 6 "MIDNIGHT" 2016 7 "THEFT/OTHER" 1 -76.9973283 38.88514123
"30647" 5 "MIDNIGHT" 2016 7 "THEFT/OTHER" 1 -76.99031586 38.92015634
"30648" 1 "MIDNIGHT" 2016 7 "ASSAULT W/DANGEROUS WEAPON" 1 -77.02704409 38.92159494
"30649" 7 "MIDNIGHT" 2016 7 "THEFT F/AUTO" 1 -76.92968405 38.88448951
"30650" 1 "MIDNIGHT" 2016 7 "THEFT F/AUTO" 1 -77.03470204 38.92345764
"30651" 1 "MIDNIGHT" 2016 7 "ROBBERY" 1 -77.03381748 38.93063753
"30652" 6 "DAY" 2016 7 "MOTOR VEHICLE THEFT" 1 -77.02192149 38.91335339
"30653" 5 "MIDNIGHT" 2016 8 "ASSAULT W/DANGEROUS WEAPON" 1 -76.98007676 38.9171913
"30654" 5 "DAY" 2016 8 "MOTOR VEHICLE THEFT" 1 -76.97994279 38.90155279
"30655" 6 "DAY" 2016 8 "THEFT F/AUTO" 1 -76.9973166 38.88980757
"30656" 4 "DAY" 2016 8 "ASSAULT W/DANGEROUS WEAPON" 1 -77.00722478 38.95765805
"30657" 7 "DAY" 2016 8 "THEFT F/AUTO" 1 -76.95297879 38.86498901
"30658" 2 "DAY" 2016 8 "THEFT/OTHER" 1 -77.02503113 38.9032454
"30659" 2 "DAY" 2016 8 "ROBBERY" 1 -77.03364247 38.90192802
"30660" 8 "DAY" 2016 8 "ASSAULT W/DANGEROUS WEAPON" 1 -76.98269586 38.86319551
"30661" 7 "DAY" 2016 8 "ROBBERY" 1 -76.95291512 38.89164483
"30662" 5 "DAY" 2016 8 "ROBBERY" 1 -76.98007676 38.9171913
"30663" 4 "DAY" 2016 8 "THEFT/OTHER" 1 -77.0279594 38.96197889
"30664" 1 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.03080113 38.9162881
"30665" 2 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.03197032 38.90077542
"30666" 6 "EVENING" 2016 8 "THEFT/OTHER" 1 -76.99089498 38.9002029
"30667" 6 "EVENING" 2016 8 "BURGLARY" 1 -76.99951812 38.89672603
"30668" 7 "EVENING" 2016 8 "BURGLARY" 1 -76.93263066 38.87648278
"30669" 1 "EVENING" 2016 8 "THEFT F/AUTO" 1 -77.02573909 38.91628933
"30670" 1 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.04088342 38.92387002
"30671" 1 "EVENING" 2016 8 "THEFT F/AUTO" 1 -77.02460157 38.92797337
"30672" 6 "EVENING" 2016 8 "THEFT/OTHER" 1 -76.9756916 38.89330032
"30673" 2 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.02962884 38.8978303
"30674" 5 "DAY" 2016 8 "BURGLARY" 1 -76.99031586 38.92015634
"30675" 2 "DAY" 2016 8 "THEFT/OTHER" 1 -77.03365285 38.89949576
"30676" 7 "EVENING" 2016 8 "MOTOR VEHICLE THEFT" 1 -76.9260229 38.88060463
"30677" 2 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.02886881 38.89982134
"30678" 7 "EVENING" 2016 8 "ROBBERY" 1 -76.9476552 38.89666025
"30679" 2 "DAY" 2016 3 "THEFT/OTHER" 1 -77.04361952 38.90993314
"30680" 7 "MIDNIGHT" 2016 3 "HOMICIDE" 1 -76.96764949 38.85948084
"30681" 6 "DAY" 2016 3 "ROBBERY" 1 -77.02074606 38.91564172
"30682" 7 "DAY" 2016 3 "THEFT F/AUTO" 1 -76.93376976 38.90326534
"30683" 3 "DAY" 2016 3 "THEFT/OTHER" 1 -77.06695599 38.93464995
"30684" 6 "DAY" 2016 3 "ROBBERY" 1 -76.99436514 38.89812219
"30685" 6 "DAY" 2016 3 "THEFT/OTHER" 1 -77.01063131 38.90021178
"30686" 2 "DAY" 2016 3 "THEFT/OTHER" 1 -77.06399993 38.90515834
"30687" 2 "DAY" 2016 3 "THEFT/OTHER" 1 -77.04772322 38.90857128
"30688" 8 "DAY" 2016 3 "MOTOR VEHICLE THEFT" 1 -76.97507486 38.84391609
"30689" 5 "DAY" 2016 3 "BURGLARY" 1 -76.9785472 38.90371455
"30690" 6 "EVENING" 2016 3 "THEFT F/AUTO" 1 -77.01618804 38.90075164
"30691" 3 "DAY" 2016 3 "THEFT/OTHER" 1 -77.08530189 38.95991525
"30692" 2 "EVENING" 2016 3 "THEFT/OTHER" 1 -77.03556238 38.90253182
"30693" 6 "EVENING" 2016 3 "MOTOR VEHICLE THEFT" 1 -76.99496423 38.90326599
"30694" 8 "EVENING" 2016 4 "THEFT/OTHER" 1 -76.99723763 38.84529701
"30695" 3 "EVENING" 2016 4 "THEFT F/AUTO" 1 -77.08743728 38.93242038
"30696" 1 "EVENING" 2016 4 "THEFT/OTHER" 1 -77.04236972 38.92162642
"30697" 1 "EVENING" 2016 4 "THEFT F/AUTO" 1 -77.02704208 38.91628903
"30698" 5 "EVENING" 2016 4 "THEFT/OTHER" 1 -76.98363158 38.90289561
"30699" 1 "EVENING" 2016 4 "ASSAULT W/DANGEROUS WEAPON" 1 -77.03319182 38.92448503
"30700" 7 "EVENING" 2016 4 "BURGLARY" 1 -76.95278114 38.88508667
"30701" 2 "EVENING" 2016 3 "THEFT/OTHER" 1 -77.04979208 38.91583114
"30702" 6 "EVENING" 2016 4 "THEFT F/AUTO" 1 -77.01618831 38.90192273
"30703" 8 "MIDNIGHT" 2016 4 "ROBBERY" 1 -76.99988706 38.85935921
"30704" 7 "MIDNIGHT" 2016 4 "ROBBERY" 1 -76.92865162 38.90265877
"30705" 5 "DAY" 2016 4 "THEFT F/AUTO" 1 -76.98729291 38.92975892
"30706" 5 "DAY" 2016 4 "THEFT/OTHER" 1 -76.99748727 38.95315411
"30707" 5 "DAY" 2016 4 "MOTOR VEHICLE THEFT" 1 -77.01216674 38.91297646
"30708" 4 "DAY" 2016 4 "THEFT F/AUTO" 1 -77.02755739 38.96671733
"30709" 3 "DAY" 2016 4 "THEFT/OTHER" 1 -77.07104709 38.91966671
"30710" 2 "DAY" 2016 4 "THEFT/OTHER" 1 -77.06399993 38.90515834
"30711" 8 "DAY" 2016 4 "THEFT F/AUTO" 1 -76.98152239 38.85624083
"30712" 6 "DAY" 2016 4 "THEFT/OTHER" 1 -77.01046949 38.89733813
"30713" 7 "DAY" 2016 4 "ROBBERY" 1 -76.93058271 38.90853338
"30714" 1 "EVENING" 2016 4 "THEFT/OTHER" 1 -77.02887797 38.92243228
"30715" 8 "EVENING" 2016 4 "ROBBERY" 1 -77.00057811 38.82803684
"30716" 8 "DAY" 2016 4 "BURGLARY" 1 -76.99903494 38.82377583
"30717" 3 "EVENING" 2016 4 "THEFT/OTHER" 1 -77.09545795 38.92748656
"30718" 2 "EVENING" 2016 4 "THEFT/OTHER" 1 -77.04136897 38.90606938
"30719" 2 "EVENING" 2016 8 "THEFT F/AUTO" 1 -77.03261762 38.90453172
"30720" 2 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.03326563 38.90965729
"30721" 6 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.00055545 38.87569145
"30722" 2 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.02885921 38.90457775
"30723" 7 "EVENING" 2016 1 "THEFT F/AUTO" 1 -76.93321128 38.90872409
"30724" 6 "EVENING" 2016 1 "ROBBERY" 1 -77.01756111 38.90564298
"30725" 2 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.03750975 38.91187206
"30726" 6 "EVENING" 2016 1 "ROBBERY" 1 -77.00907515 38.90136498
"30727" 5 "EVENING" 2016 1 "BURGLARY" 1 -76.99122498 38.93535343
"30728" 1 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.04186145 38.92013122
"30729" 6 "EVENING" 2016 1 "ROBBERY" 1 -76.98928184 38.89478874
"30730" 1 "MIDNIGHT" 2016 1 "ROBBERY" 1 -77.03181214 38.93385406
"30731" 5 "MIDNIGHT" 2016 1 "BURGLARY" 1 -76.97994279 38.90155279
"30732" 5 "MIDNIGHT" 2016 1 "ASSAULT W/DANGEROUS WEAPON" 1 -77.00054443 38.94183073
"30733" 4 "DAY" 2016 1 "ROBBERY" 1 -77.03195264 38.96424795
"30734" 2 "DAY" 2015 12 "BURGLARY" 1 -77.07353343 38.91536819
"30735" 3 "DAY" 2016 1 "THEFT F/AUTO" 1 -77.06700812 38.95330609
"30736" 8 "DAY" 2016 1 "THEFT F/AUTO" 1 -76.97353357 38.86886009
"30737" 3 "EVENING" 2016 4 "THEFT/OTHER" 1 -77.08500694 38.94479057
"30738" 8 "EVENING" 2016 4 "ROBBERY" 1 -76.98223325 38.87010489
"30739" 8 "EVENING" 2016 4 "THEFT/OTHER" 1 -76.99034755 38.85642206
"30740" 4 "EVENING" 2016 4 "THEFT/OTHER" 1 -77.02796846 38.95568212
"30741" 6 "EVENING" 2016 4 "ROBBERY" 1 -77.00589362 38.90516671
"30742" 4 "MIDNIGHT" 2016 5 "ROBBERY" 1 -77.01120464 38.95398236
"30743" 2 "MIDNIGHT" 2016 5 "THEFT F/AUTO" 1 -77.02401717 38.90491216
"30744" 2 "MIDNIGHT" 2016 5 "THEFT/OTHER" 1 -77.02498382 38.89981322
"30745" 2 "MIDNIGHT" 2016 5 "ROBBERY" 1 -77.05704833 38.90566641
"30746" 2 "MIDNIGHT" 2016 5 "ROBBERY" 1 -77.04419014 38.90045614
"30747" 6 "DAY" 2016 5 "THEFT/OTHER" 1 -77.00435854 38.8770066
"30748" 1 "DAY" 2016 5 "BURGLARY" 1 -77.02452904 38.91826241
"30749" 6 "DAY" 2016 5 "THEFT/OTHER" 1 -76.99731621 38.90020323
"30750" 4 "DAY" 2016 5 "MOTOR VEHICLE THEFT" 1 -77.02970877 38.9513397
"30751" 3 "DAY" 2016 5 "MOTOR VEHICLE THEFT" 1 -77.06944616 38.95717822
"30752" 2 "DAY" 2016 5 "THEFT/OTHER" 1 -77.02299046 38.90294854
"30753" 2 "DAY" 2016 4 "THEFT/OTHER" 1 -77.0457814 38.90101405
"30754" 2 "DAY" 2016 5 "THEFT/OTHER" 1 -77.02704708 38.89906507
"30755" 5 "DAY" 2016 5 "THEFT F/AUTO" 1 -76.97115608 38.93508896
"30756" 4 "DAY" 2016 5 "THEFT F/AUTO" 1 -77.02318074 38.95635878
"30757" 2 "DAY" 2016 5 "THEFT F/AUTO" 1 -77.03557897 38.90135992
"30758" 2 "EVENING" 2016 5 "THEFT/OTHER" 1 -77.05967659 38.90521468
"30759" 2 "DAY" 2016 5 "THEFT F/AUTO" 1 -77.04590415 38.91261675
"30760" 8 "DAY" 2016 5 "THEFT/OTHER" 1 -76.98609419 38.86695247
"30761" 2 "EVENING" 2016 5 "THEFT F/AUTO" 1 -77.04775095 38.89832877
"30762" 2 "EVENING" 2016 5 "THEFT F/AUTO" 1 -77.04880825 38.91039052
"30763" 1 "EVENING" 2016 5 "THEFT/OTHER" 1 -77.02722111 38.93217967
"30764" 7 "MIDNIGHT" 2016 5 "ROBBERY" 1 -76.93236356 38.89078795
"30765" 7 "MIDNIGHT" 2016 5 "ASSAULT W/DANGEROUS WEAPON" 1 -76.93962005 38.91071842
"30766" 5 "MIDNIGHT" 2016 5 "THEFT/OTHER" 1 -76.97994279 38.90155279
"30767" 1 "MIDNIGHT" 2016 5 "THEFT/OTHER" 1 -77.04030781 38.92563585
"30768" 2 "MIDNIGHT" 2016 5 "THEFT F/AUTO" 1 -77.0239831 38.90644358
"30769" 1 "MIDNIGHT" 2016 5 "ASSAULT W/DANGEROUS WEAPON" 1 -77.02397487 38.9162807
"30770" 5 "MIDNIGHT" 2016 5 "THEFT/OTHER" 1 -76.9745143 38.92987394
"30771" 5 "MIDNIGHT" 2016 5 "ROBBERY" 1 -76.98637405 38.90996752
"30772" 6 "EVENING" 2016 5 "THEFT/OTHER" 1 -77.00986755 38.87928539
"30773" 8 "MIDNIGHT" 2016 5 "THEFT F/AUTO" 1 -77.00057811 38.82803684
"30774" 3 "MIDNIGHT" 2016 5 "THEFT/OTHER" 1 -77.08103492 38.95156762
"30775" 2 "MIDNIGHT" 2016 5 "THEFT/OTHER" 1 -77.01555381 38.89994999
"30776" 5 "MIDNIGHT" 2016 6 "THEFT F/AUTO" 1 -76.98000451 38.9281364
"30777" 8 "DAY" 2016 1 "THEFT/OTHER" 1 -76.97903169 38.86351921
"30778" 8 "DAY" 2016 1 "THEFT F/AUTO" 1 -76.97484349 38.84672667
"30779" 5 "DAY" 2016 1 "THEFT F/AUTO" 1 -76.98180288 38.93101935
"30780" 5 "EVENING" 2016 1 "THEFT F/AUTO" 1 -76.9730366 38.90326299
"30781" 1 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.03648121 38.92980796
"30782" 1 "DAY" 2016 1 "THEFT F/AUTO" 1 -77.03080082 38.91557645
"30783" 4 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.02877483 38.98118426
"30784" 2 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.06285968 38.90643814
"30785" 8 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.00900881 38.83256775
"30786" 2 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.02598863 38.90491174
"30787" 2 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.0575668 38.90525177
"30788" 4 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.02969949 38.95675367
"30789" 4 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.01799356 38.97461942
"30790" 3 "DAY" 2016 1 "THEFT/OTHER" 1 -77.08142218 38.90680503
"30791" 7 "DAY" 2016 1 "THEFT/OTHER" 1 -76.94962797 38.89448109
"30792" 7 "MIDNIGHT" 2016 1 "THEFT F/AUTO" 1 -76.93786217 38.89036761
"30793" 7 "MIDNIGHT" 2016 5 "MOTOR VEHICLE THEFT" 1 -76.93676145 38.89678098
"30794" 5 "MIDNIGHT" 2016 5 "BURGLARY" 1 -76.96513633 38.91714501
"30795" 1 "MIDNIGHT" 2016 6 "THEFT F/AUTO" 1 -77.04088342 38.92387002
"30796" 2 "DAY" 2016 5 "BURGLARY" 1 -77.04345623 38.90685235
"30797" 5 "DAY" 2016 6 "THEFT/OTHER" 1 -76.99376364 38.9215889
"30798" 7 "MIDNIGHT" 2016 6 "THEFT F/AUTO" 1 -76.9476552 38.89666025
"30799" 2 "DAY" 2016 5 "MOTOR VEHICLE THEFT" 1 -77.03279831 38.89632506
"30800" 7 "DAY" 2016 5 "THEFT F/AUTO" 1 -76.9628506 38.87077597
"30801" 2 "DAY" 2016 6 "ASSAULT W/DANGEROUS WEAPON" 1 -77.04726006 38.9055897
"30802" 1 "DAY" 2016 5 "THEFT F/AUTO" 1 -77.03476947 38.91984528
"30803" 2 "DAY" 2016 6 "THEFT/OTHER" 1 -77.05011852 38.90450751
"30804" 1 "DAY" 2016 6 "ROBBERY" 1 -77.03273285 38.92952081
"30805" 8 "DAY" 2016 6 "THEFT/OTHER" 1 -76.97688343 38.84372728
"30806" 2 "EVENING" 2016 5 "THEFT F/AUTO" 1 -77.02296499 38.89547161
"30807" 1 "EVENING" 2016 6 "THEFT/OTHER" 1 -77.03259384 38.92817861
"30808" 6 "EVENING" 2016 6 "THEFT F/AUTO" 1 -76.99209582 38.88301501
"30809" 4 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.02533128 38.93681937
"30810" 6 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.01829818 38.90252598
"30811" 5 "EVENING" 2016 6 "ASSAULT W/DANGEROUS WEAPON" 1 -76.99716552 38.92094043
"30812" 6 "EVENING" 2016 6 "ASSAULT W/DANGEROUS WEAPON" 1 -77.00906303 38.89673468
"30813" 5 "EVENING" 2016 6 "MOTOR VEHICLE THEFT" 1 -76.98928876 38.92552521
"30814" 2 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.03653224 38.9071828
"30815" 8 "EVENING" 2016 6 "THEFT F/AUTO" 1 -76.98150801 38.86726713
"30816" 6 "MIDNIGHT" 2016 6 "THEFT F/AUTO" 1 -77.01692599 38.90132807
"30817" 8 "MIDNIGHT" 2016 6 "THEFT/OTHER" 1 -77.00900881 38.83256775
"30818" 8 "MIDNIGHT" 2016 6 "ASSAULT W/DANGEROUS WEAPON" 1 -76.99510451 38.86398302
"30819" 1 "DAY" 2016 6 "SEX ABUSE" 1 -77.03079085 38.91918879
"30820" 6 "DAY" 2016 6 "ROBBERY" 1 -76.9949655 38.88532132
"30821" 3 "EVENING" 2016 6 "SEX ABUSE" 1 -77.06848425 38.95270168
"30822" 5 "DAY" 2016 6 "THEFT/OTHER" 1 -76.98261745 38.90128297
"30823" 5 "DAY" 2016 6 "THEFT F/AUTO" 1 -76.98725026 38.91029191
"30824" 6 "DAY" 2016 6 "THEFT/OTHER" 1 -77.00057868 38.89812232
"30825" 2 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.02447995 38.90965045
"30826" 2 "DAY" 2016 6 "THEFT F/AUTO" 1 -77.0280862 38.9031276
"30827" 6 "DAY" 2016 6 "MOTOR VEHICLE THEFT" 1 -77.00839448 38.89720317
"30828" 5 "DAY" 2016 6 "THEFT/OTHER" 1 -76.9942695 38.94072257
"30829" 7 "DAY" 2016 6 "THEFT F/AUTO" 1 -76.94818516 38.86533831
"30830" 6 "DAY" 2016 6 "THEFT F/AUTO" 1 -76.99617538 38.89147409
"30831" 5 "DAY" 2016 6 "THEFT F/AUTO" 1 -76.98047573 38.93405494
"30832" 2 "DAY" 2016 6 "ASSAULT W/DANGEROUS WEAPON" 1 -77.05590606 38.90453191
"30833" 2 "DAY" 2016 6 "THEFT/OTHER" 1 -77.04947342 38.90526448
"30834" 5 "DAY" 2016 6 "THEFT/OTHER" 1 -77.01216608 38.90911188
"30835" 1 "EVENING" 2016 6 "MOTOR VEHICLE THEFT" 1 -77.03902776 38.92569935
"30836" 1 "EVENING" 2016 6 "THEFT F/AUTO" 1 -77.02809138 38.91628879
"30837" 5 "EVENING" 2016 3 "THEFT/OTHER" 1 -77.00716414 38.92832706
"30838" 1 "EVENING" 2016 7 "THEFT F/AUTO" 1 -77.01983612 38.91919116
"30839" 2 "EVENING" 2016 7 "THEFT F/AUTO" 1 -77.05321856 38.91829791
"30840" 5 "EVENING" 2016 7 "THEFT/OTHER" 1 -76.99710738 38.93278636
"30841" 2 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.06285968 38.90643814
"30842" 1 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.02289432 38.92670354
"30843" 6 "EVENING" 2016 7 "THEFT/OTHER" 1 -76.99733976 38.88692489
"30844" 6 "EVENING" 2016 7 "THEFT F/AUTO" 1 -76.98975464 38.89358166
"30845" 6 "EVENING" 2016 7 "MOTOR VEHICLE THEFT" 1 -77.00839448 38.89720317
"30846" 6 "EVENING" 2016 7 "THEFT F/AUTO" 1 -77.00094765 38.90372552
"30847" 2 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.02498253 38.89613781
"30848" 2 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.04948179 38.90070625
"30849" 2 "EVENING" 2016 7 "THEFT F/AUTO" 1 -77.05581598 38.90728851
"30850" 1 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.02385374 38.93333347
"30851" 8 "EVENING" 2016 7 "MOTOR VEHICLE THEFT" 1 -76.9692428 38.85175204
"30852" 3 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.08357928 38.9077674
"30853" 1 "EVENING" 2016 7 "THEFT F/AUTO" 1 -77.02452067 38.92747793
"30854" 2 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.02962884 38.8978303
"30855" 2 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.04346644 38.90469935
"30856" 5 "EVENING" 2016 7 "ROBBERY" 1 -77.00204323 38.9159228
"30857" 6 "EVENING" 2016 7 "MOTOR VEHICLE THEFT" 1 -77.01218311 38.87380806
"30858" 2 "MIDNIGHT" 2016 7 "THEFT F/AUTO" 1 -77.03554852 38.90964761
"30859" 8 "MIDNIGHT" 2016 7 "ROBBERY" 1 -76.97639938 38.84447489
"30860" 5 "MIDNIGHT" 2016 7 "ROBBERY" 1 -76.98467595 38.92497519
"30861" 7 "MIDNIGHT" 2016 7 "ASSAULT W/DANGEROUS WEAPON" 1 -76.91778874 38.8951837
"30862" 6 "MIDNIGHT" 2016 7 "ROBBERY" 1 -76.99557585 38.89358202
"30863" 2 "DAY" 2016 7 "THEFT F/AUTO" 1 -77.06791593 38.91320058
"30864" 6 "DAY" 2015 10 "THEFT/OTHER" 1 -77.00839448 38.89720317
"30865" 2 "DAY" 2016 7 "THEFT/OTHER" 1 -77.03748939 38.91700682
"30866" 4 "DAY" 2016 7 "THEFT/OTHER" 1 -77.03363007 38.94899649
"30867" 3 "DAY" 2016 7 "MOTOR VEHICLE THEFT" 1 -77.07110405 38.91896402
"30868" 5 "DAY" 2016 7 "THEFT/OTHER" 1 -77.00149054 38.95342438
"30869" 2 "DAY" 2016 7 "THEFT/OTHER" 1 -77.03852028 38.90425067
"30870" 1 "DAY" 2016 7 "ASSAULT W/DANGEROUS WEAPON" 1 -77.03273579 38.93593472
"30871" 6 "MIDNIGHT" 2016 8 "ROBBERY" 1 -77.01941879 38.91112877
"30872" 8 "MIDNIGHT" 2016 4 "SEX ABUSE" 1 -76.99382824 38.84143225
"30873" 4 "MIDNIGHT" 2016 4 "BURGLARY" 1 -77.02782462 38.94187246
"30874" 1 "DAY" 2016 4 "THEFT F/AUTO" 1 -77.02809231 38.91864897
"30875" 2 "MIDNIGHT" 2016 4 "BURGLARY" 1 -77.02704929 38.90491149
"30876" 6 "DAY" 2016 4 "THEFT/OTHER" 1 -76.99586456 38.88454663
"30877" 7 "DAY" 2016 4 "ROBBERY" 1 -76.92569718 38.90563869
"30878" 7 "DAY" 2016 4 "MOTOR VEHICLE THEFT" 1 -76.95180729 38.8935001
"30879" 4 "DAY" 2016 3 "THEFT/OTHER" 1 -77.0274253 38.98330151
"30880" 2 "MIDNIGHT" 2016 8 "ROBBERY" 1 -77.02092518 38.89734573
"30881" 8 "MIDNIGHT" 2016 8 "THEFT/OTHER" 1 -76.98525315 38.8663398
"30882" 7 "MIDNIGHT" 2016 8 "THEFT/OTHER" 1 -76.94860176 38.89486801
"30883" 2 "MIDNIGHT" 2016 8 "ROBBERY" 1 -77.04577546 38.90253214
"30884" 5 "MIDNIGHT" 2016 8 "ASSAULT W/DANGEROUS WEAPON" 1 -76.97327986 38.90019119
"30885" 7 "MIDNIGHT" 2016 7 "SEX ABUSE" 1 -76.92120886 38.89836601
"30886" 6 "MIDNIGHT" 2016 7 "ROBBERY" 1 -76.9824679 38.89997673
"30887" 6 "DAY" 2016 7 "THEFT F/AUTO" 1 -76.98928123 38.89891457
"30888" 5 "EVENING" 2016 7 "THEFT/OTHER" 1 -76.97318268 38.91335237
"30889" 5 "EVENING" 2016 7 "THEFT/OTHER" 1 -76.98126673 38.90850746
"30890" 1 "EVENING" 2016 8 "MOTOR VEHICLE THEFT" 1 -77.04393846 38.92232849
"30891" 6 "EVENING" 2016 8 "THEFT/OTHER" 1 -76.97699233 38.89899387
"30892" 4 "MIDNIGHT" 2016 8 "THEFT F/AUTO" 1 -77.01803621 38.96074671
"30893" 6 "MIDNIGHT" 2016 8 "HOMICIDE" 1 -77.02091655 38.90724592
"30894" 7 "MIDNIGHT" 2016 8 "THEFT/OTHER" 1 -76.94860176 38.89486801
"30895" 1 "MIDNIGHT" 2016 8 "THEFT/OTHER" 1 -77.02397487 38.9162807
"30896" 7 "MIDNIGHT" 2016 8 "THEFT/OTHER" 1 -76.92628675 38.90410765
"30897" 6 "MIDNIGHT" 2016 8 "THEFT/OTHER" 1 -76.98294466 38.88284287
"30898" 1 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.02838302 38.92475654
"30899" 4 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.02341005 38.95198072
"30900" 4 "DAY" 2016 8 "THEFT/OTHER" 1 -77.01607369 38.95602667
"30901" 2 "DAY" 2016 8 "THEFT/OTHER" 1 -77.0275705 38.91112713
"30902" 2 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.02346454 38.90724543
"30903" 4 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.02117709 38.96928601
"30904" 2 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.06285968 38.90643814
"30905" 6 "DAY" 2016 8 "THEFT/OTHER" 1 -77.00986755 38.87928539
"30906" 4 "EVENING" 2016 8 "THEFT F/AUTO" 1 -77.03122697 38.94080862
"30907" 4 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.02500437 38.95843932
"30908" 4 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.02971614 38.9413405
"30909" 4 "EVENING" 2016 8 "THEFT F/AUTO" 1 -77.02289626 38.96863709
"30910" 7 "EVENING" 2016 8 "THEFT/OTHER" 1 -76.92588983 38.89776551
"30911" 2 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.06200543 38.90518644
"30912" 6 "EVENING" 2016 8 "THEFT F/AUTO" 1 -77.00131621 38.88427645
"30913" 4 "EVENING" 2016 8 "THEFT F/AUTO" 1 -77.01787 38.9420906
"30914" 1 "EVENING" 2016 8 "THEFT F/AUTO" 1 -77.02886424 38.91700026
"30915" 3 "DAY" 2015 8 "THEFT/OTHER" 1 -77.0781322 38.94513768
"30916" 7 "DAY" 2016 1 "THEFT F/AUTO" 1 -76.9486429 38.90175942
"30917" 2 "DAY" 2016 1 "THEFT/OTHER" 1 -77.04059261 38.89920528
"30918" 4 "DAY" 2016 1 "MOTOR VEHICLE THEFT" 1 -77.0027139 38.96538732
"30919" 2 "DAY" 2015 12 "THEFT/OTHER" 1 -77.03198003 38.89673066
"30920" 8 "DAY" 2016 1 "THEFT F/AUTO" 1 -76.99578548 38.85744934
"30921" 1 "DAY" 2016 1 "THEFT F/AUTO" 1 -77.02627229 38.92383819
"30922" 5 "DAY" 2016 1 "THEFT F/AUTO" 1 -76.99860718 38.90985119
"30923" 2 "DAY" 2016 1 "THEFT F/AUTO" 1 -77.03196293 38.91001799
"30924" 2 "DAY" 2016 1 "THEFT/OTHER" 1 -77.02886732 38.89613692
"30925" 7 "EVENING" 2016 1 "ASSAULT W/DANGEROUS WEAPON" 1 -76.9486429 38.90175942
"30926" 8 "DAY" 2016 1 "THEFT/OTHER" 1 -76.9884354 38.85417879
"30927" 6 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.00502709 38.87885329
"30928" 1 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.02189955 38.91701078
"30929" 6 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.00276856 38.8873753
"30930" 5 "EVENING" 2016 1 "THEFT/OTHER" 1 -76.98261745 38.90128297
"30931" 6 "EVENING" 2015 7 "THEFT/OTHER" 1 -76.99557537 38.90132922
"30932" 2 "MIDNIGHT" 2016 1 "THEFT/OTHER" 1 -77.01991057 38.89674235
"30933" 2 "EVENING" 2016 1 "THEFT/OTHER" 1 -77.03080448 38.89735255
"30934" 3 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.07953424 38.95073088
"30935" 2 "EVENING" 2016 1 "THEFT F/AUTO" 1 -77.05142046 38.90336288
"30936" 8 "EVENING" 2016 1 "ROBBERY" 1 -76.97048852 38.84808593
